datetime,option_symbol,action,order_size
2024-03-14T15:13:18.479546561Z,SPX   240621P05225000,S,36
2024-03-14T13:43:55.977047479Z,SPX   240621P05225000,B,36
2024-03-14T16:58:52.873022197Z,SPX   240419P04845000,S,50
2024-03-14T13:51:41.428595313Z,SPX   240419P04845000,B,50
2024-03-14T19:02:29.102062389Z,SPX   240419P05140000,S,45
2024-03-14T13:44:19.638575010Z,SPX   240419P05140000,B,45
2024-03-14T18:55:19.714992615Z,SPX   240315P05110000,S,26
2024-03-14T13:41:31.582788130Z,SPX   240315P05110000,B,26
2024-03-14T15:46:26.946294554Z,SPX   240315P05095000,S,50
2024-03-14T13:30:03.291991363Z,SPX   240315P05095000,B,50
2024-03-14T16:31:46.942731629Z,SPX   240315P05190000,S,50
2024-03-14T13:30:25.084608283Z,SPX   240315P05190000,B,50
2024-03-14T19:50:36.473667214Z,SPX   240315C05105000,S,20
2024-03-14T19:36:19.919626742Z,SPX   240315C05105000,B,20
2024-03-14T19:40:13.176445436Z,SPX   240621P05170000,S,12
2024-03-14T13:50:27.680627276Z,SPX   240621P05170000,B,12
2024-03-14T18:36:13.286624786Z,SPX   240419C05170000,S,1
2024-03-14T17:31:12.540070775Z,SPX   240419C05170000,B,1
2024-03-14T14:10:08.874442989Z,SPX   240315P05230000,S,14
2024-03-14T13:40:12.451467357Z,SPX   240315P05230000,B,14
2024-03-14T19:59:34.326989358Z,SPX   240315C05045000,S,50
2024-03-14T17:27:40.429891748Z,SPX   240315C05045000,B,50
2024-03-14T15:06:33.771986156Z,SPX   240517P05170000,S,50
2024-03-14T13:39:55.122103054Z,SPX   240517P05170000,B,50
2024-03-14T19:39:20.408396050Z,SPX   240315C05155000,S,50
2024-03-14T19:36:48.119408902Z,SPX   240315C05155000,B,50
2024-03-14T13:34:28.208641574Z,SPX   240315P05135000,S,25
2024-03-14T13:30:03.424516905Z,SPX   240315P05135000,B,25
2024-03-14T20:15:40.665296807Z,SPX   240621C05220000,S,50
2024-03-14T19:15:56.249872353Z,SPX   240621C05220000,B,50
2024-03-14T16:30:10.564863537Z,SPX   240719P05260000,S,34
2024-03-14T16:00:14.623152349Z,SPX   240719P05260000,B,34
2024-03-14T20:00:53.017083708Z,SPX   240719C05650000,S,50
2024-03-14T19:37:54.298486685Z,SPX   240719C05650000,B,50
2024-03-14T14:31:19.469229326Z,SPX   240419P05135000,S,50
2024-03-14T13:44:19.638578268Z,SPX   240419P05135000,B,50
2024-03-14T16:24:20.735372065Z,SPX   240419P05195000,S,45
2024-03-14T14:37:45.480114525Z,SPX   240419P05195000,B,45
2024-03-14T17:31:18.783996466Z,SPX   240621P04955000,S,50
2024-03-14T17:17:33.201578104Z,SPX   240621P04955000,B,50
2024-03-14T19:00:11.652094190Z,SPX   240621C05155000,S,21
2024-03-14T17:19:53.295847151Z,SPX   240621C05155000,B,21
2024-03-14T19:18:26.108976507Z,SPX   240621P05095000,S,20
2024-03-14T14:01:02.297286747Z,SPX   240621P05095000,B,20
2024-03-14T18:44:44.605978563Z,SPX   240621P04995000,S,1
2024-03-14T14:36:59.963929278Z,SPX   240621P04995000,B,1
2024-03-14T19:34:36.257467406Z,SPX   240621P03400000,S,50
2024-03-14T14:16:52.561760878Z,SPX   240621P03400000,B,50
2024-03-14T13:49:38.073284446Z,SPX   240621P04900000,S,50
2024-03-14T13:40:36.202425904Z,SPX   240621P04900000,B,50
2024-03-14T14:36:05.562135989Z,SPX   240621P05200000,S,50
2024-03-14T13:36:02.219510992Z,SPX   240621P05200000,B,50
2024-03-14T17:01:32.361009348Z,SPX   240621P03800000,S,50
2024-03-14T13:46:24.840031701Z,SPX   240621P03800000,B,50
2024-03-14T15:06:33.903494376Z,SPX   240315P05200000,S,20
2024-03-14T13:47:06.289869263Z,SPX   240315P05200000,B,20
2024-03-14T19:59:27.361907653Z,SPX   240315C04950000,S,50
2024-03-14T19:45:24.471506891Z,SPX   240315C04950000,B,50
2024-03-14T17:31:19.204252786Z,SPX   240419P04450000,S,50
2024-03-14T14:13:58.734254097Z,SPX   240419P04450000,B,50
2024-03-14T13:50:50.080681268Z,SPX   240419P04750000,S,50
2024-03-14T13:31:16.858271996Z,SPX   240419P04750000,B,50
2024-03-14T17:42:27.377184483Z,SPX   240419P04550000,S,50
2024-03-14T13:49:11.992006743Z,SPX   240419P04550000,B,50
2024-03-14T19:20:50.434305471Z,SPX   240419P05300000,S,15
2024-03-14T14:11:30.202373315Z,SPX   240419P05300000,B,15
2024-03-14T13:50:51.826094149Z,SPX   240517P04650000,S,50
2024-03-14T13:44:18.017791317Z,SPX   240517P04650000,B,50
2024-03-14T19:16:34.203002476Z,SPX   240517P04150000,S,50
2024-03-14T13:55:10.150396343Z,SPX   240517P04150000,B,50
2024-03-14T19:27:33.350913168Z,SPX   240517P04050000,S,50
2024-03-14T13:51:12.712721005Z,SPX   240517P04050000,B,50
2024-03-14T16:41:04.586758602Z,SPX   240517C05100000,S,15
2024-03-14T13:57:27.427120381Z,SPX   240517C05100000,B,15
2024-03-14T19:34:37.741179245Z,SPX   240517P04325000,S,50
2024-03-14T15:48:52.229638875Z,SPX   240517P04325000,B,50
2024-03-14T19:34:37.741173620Z,SPX   240517P04275000,S,50
2024-03-14T18:15:37.334957557Z,SPX   240517P04275000,B,50
2024-03-14T16:20:36.399268836Z,SPX   240517P05300000,S,30
2024-03-14T15:02:29.456265935Z,SPX   240517P05300000,B,30
2024-03-14T19:45:00.908436033Z,SPX   240517P04000000,S,50
2024-03-14T13:46:32.002860583Z,SPX   240517P04000000,B,50
2024-03-14T19:54:22.822883894Z,SPX   240719P05050000,S,40
2024-03-14T18:17:24.699728470Z,SPX   240719P05050000,B,40
2024-03-14T14:15:42.788252862Z,SPX   240621P04850000,S,50
2024-03-14T13:47:13.779960918Z,SPX   240621P04850000,B,50
2024-03-14T19:25:20.965666838Z,SPX   240719P04125000,S,50
2024-03-14T18:24:39.051750928Z,SPX   240719P04125000,B,50
2024-03-14T19:35:05.935096315Z,SPX   240719P04275000,S,50
2024-03-14T15:07:19.093673789Z,SPX   240719P04275000,B,50
2024-03-14T19:49:06.416246626Z,SPX   240719P04700000,S,50
2024-03-14T14:27:46.096643481Z,SPX   240719P04700000,B,50
2024-03-14T19:52:00.225027256Z,SPX   240315C05050000,S,15
2024-03-14T19:35:20.732484574Z,SPX   240315C05050000,B,15
2024-03-14T16:21:50.073786936Z,SPX   250117P04875000,S,50
2024-03-14T14:20:49.017790444Z,SPX   250117P04875000,B,50
2024-03-14T19:50:13.871702627Z,SPX   250117P04575000,S,50
2024-03-14T15:03:27.924877862Z,SPX   250117P04575000,B,50
2024-03-14T19:25:20.368515640Z,SPX   240419P04540000,S,50
2024-03-14T13:47:02.137065247Z,SPX   240419P04540000,B,50
2024-03-14T18:31:35.004176769Z,SPX   240419P04570000,S,38
2024-03-14T13:47:02.919884706Z,SPX   240419P04570000,B,38
2024-03-14T16:01:40.548625132Z,SPX   241115P05250000,S,38
2024-03-14T14:35:08.049559331Z,SPX   241115P05250000,B,38
2024-03-14T19:51:23.363846125Z,SPX   240419C05050000,S,30
2024-03-14T19:05:53.045959325Z,SPX   240419C05050000,B,30
2024-03-14T13:50:29.063373176Z,SPX   240517P04860000,S,50
2024-03-14T13:47:47.734650450Z,SPX   240517P04860000,B,50
2024-03-14T14:41:20.602867660Z,SPX   240517P04580000,S,50
2024-03-14T13:46:46.221151516Z,SPX   240517P04580000,B,50
2024-03-14T14:16:18.712974731Z,SPX   240517P04790000,S,50
2024-03-14T13:46:22.259420005Z,SPX   240517P04790000,B,50
2024-03-14T19:00:11.674782375Z,SPX   240517P04975000,S,45
2024-03-14T14:20:48.897459386Z,SPX   240517P04975000,B,45
2024-03-14T15:50:21.805679096Z,SPX   240419P04910000,S,50
2024-03-14T13:33:48.181901692Z,SPX   240419P04910000,B,50
2024-03-14T14:30:23.139562107Z,SPX   240517P05175000,S,50
2024-03-14T13:40:39.955788709Z,SPX   240517P05175000,B,50
2024-03-14T19:52:44.793546077Z,SPX   240517C05275000,S,50
2024-03-14T17:31:31.130817161Z,SPX   240517C05275000,B,50
2024-03-14T14:17:06.737184363Z,SPX   240419P05175000,S,50
2024-03-14T13:38:00.764036032Z,SPX   240419P05175000,B,50
2024-03-14T19:50:55.746535825Z,SPX   240315C05020000,S,15
2024-03-14T19:34:05.516483293Z,SPX   240315C05020000,B,15
2024-03-14T19:22:35.105951229Z,SPX   250321C05350000,S,50
2024-03-14T19:15:01.226226705Z,SPX   250321C05350000,B,50
2024-03-14T15:27:50.993029683Z,SPX   240621P04960000,S,50
2024-03-14T15:06:42.782000484Z,SPX   240621P04960000,B,50
2024-03-14T19:52:37.926803259Z,SPX   240419C05375000,S,50
2024-03-14T19:34:29.935215274Z,SPX   240419C05375000,B,50
2024-03-14T16:07:27.293218240Z,SPX   240419P05120000,S,50
2024-03-14T13:44:59.468845814Z,SPX   240419P05120000,B,50
2024-03-14T17:45:51.665948335Z,SPX   250221P04850000,S,50
2024-03-14T14:09:54.192273601Z,SPX   250221P04850000,B,50
2024-03-14T19:15:52.146922623Z,SPX   250221P05600000,S,34
2024-03-14T18:53:23.377927760Z,SPX   250221P05600000,B,34
2024-03-14T19:49:17.379426078Z,SPX   240315C05170000,S,1
2024-03-14T19:37:15.281500182Z,SPX   240315C05170000,B,1
2024-03-14T19:59:34.326994469Z,SPX   240315C05055000,S,15
2024-03-14T19:51:23.331014086Z,SPX   240315C05055000,B,15
2024-03-14T13:46:05.582137631Z,SPX   240315P05180000,S,20
2024-03-14T13:38:12.310918301Z,SPX   240315P05180000,B,20
2024-03-14T19:29:14.537439159Z,SPX   240517P05180000,S,50
2024-03-14T18:56:36.148325864Z,SPX   240517P05180000,B,50
2024-03-14T15:50:28.321325822Z,SPX   240419P04905000,S,50
2024-03-14T14:35:59.913176533Z,SPX   240419P04905000,B,50
2024-03-14T15:06:05.990184539Z,SPX   240719P04970000,S,50
2024-03-14T14:35:23.956959056Z,SPX   240719P04970000,B,50
2024-03-14T17:17:35.838866924Z,SPX   240517P04655000,S,50
2024-03-14T14:00:06.232274512Z,SPX   240517P04655000,B,50
2024-03-14T15:54:53.635062796Z,SPX   240719P05180000,S,12
2024-03-14T14:15:05.474163304Z,SPX   240719P05180000,B,12
2024-03-14T19:37:35.912958800Z,SPX   240315P04995000,S,50
2024-03-14T13:30:23.620017845Z,SPX   240315P04995000,B,50
2024-03-14T19:56:13.689650650Z,SPX   240419C05190000,S,45
2024-03-14T19:23:47.812970727Z,SPX   240419C05190000,B,45
2024-03-14T16:08:30.746185534Z,SPX   240621P05160000,S,21
2024-03-14T14:06:30.097991755Z,SPX   240621P05160000,B,21
2024-03-14T18:44:01.490482389Z,SPX   240419P04955000,S,38
2024-03-14T13:47:06.367003263Z,SPX   240419P04955000,B,38
2024-03-14T13:46:28.660416775Z,SPX   240315P05145000,S,1
2024-03-14T13:37:45.753687324Z,SPX   240315P05145000,B,1
2024-03-14T20:02:00.788060609Z,SPX   240621P05210000,S,20
2024-03-14T14:32:43.519100558Z,SPX   240621P05210000,B,20
2024-03-14T20:11:07.517753665Z,SPX   240419C05270000,S,50
2024-03-14T19:55:01.676171856Z,SPX   240419C05270000,B,50
2024-03-14T16:21:57.510371086Z,SPX   240719C05260000,S,50
2024-03-14T16:09:24.837187919Z,SPX   240719C05260000,B,50
2024-03-14T19:56:45.463778568Z,SPX   240419P05045000,S,50
2024-03-14T14:38:48.673296969Z,SPX   240419P05045000,B,50
2024-03-14T15:28:15.507144707Z,SPX   240621C05310000,S,40
2024-03-14T14:01:53.234709208Z,SPX   240621C05310000,B,40
2024-03-14T16:48:06.107001198Z,SPX   240419P05035000,S,50
2024-03-14T15:53:25.693798778Z,SPX   240419P05035000,B,50
2024-03-14T19:44:51.384012532Z,SPX   240419C05105000,S,50
2024-03-14T19:16:03.923054705Z,SPX   240419C05105000,B,50
2024-03-14T16:24:07.348299735Z,SPX   240419P05165000,S,45
2024-03-14T13:35:16.894109780Z,SPX   240419P05165000,B,45
2024-03-14T19:08:01.324792099Z,SPX   240621P04795000,S,50
2024-03-14T14:56:32.885931308Z,SPX   240621P04795000,B,50
2024-03-14T18:44:09.988616365Z,SPX   250321P05375000,S,12
2024-03-14T13:48:26.494033211Z,SPX   250321P05375000,B,12
2024-03-14T15:11:48.595088725Z,SPX   240621P05215000,S,20
2024-03-14T14:34:26.734723245Z,SPX   240621P05215000,B,20
2024-03-14T19:19:59.338952371Z,SPX   240621C05205000,S,46
2024-03-14T19:13:58.281298186Z,SPX   240621C05205000,B,46
2024-03-14T15:00:37.868132174Z,SPX   240517C05245000,S,50
2024-03-14T14:05:17.970504119Z,SPX   240517C05245000,B,50
2024-03-14T14:40:07.264351464Z,SPX   240419C05305000,S,50
2024-03-14T14:28:16.858765262Z,SPX   240419C05305000,B,50
2024-03-14T19:47:04.145704815Z,SPX   251219C05500000,S,50
2024-03-14T19:36:05.302623089Z,SPX   251219C05500000,B,50
2024-03-14T15:05:26.644074246Z,SPX   240621P04200000,S,50
2024-03-14T13:40:36.320452829Z,SPX   240621P04200000,B,50
2024-03-14T19:08:37.893526149Z,SPX   240621P04150000,S,50
2024-03-14T14:20:48.891810988Z,SPX   240621P04150000,B,50
2024-03-14T19:48:49.221548410Z,SPX   240621P04400000,S,50
2024-03-14T18:14:49.414971446Z,SPX   240621P04400000,B,50
2024-03-14T19:52:00.900013574Z,SPX   240621P04350000,S,50
2024-03-14T13:52:14.717053178Z,SPX   240621P04350000,B,50
2024-03-14T14:15:03.313400100Z,SPX   240621P05000000,S,34
2024-03-14T13:47:27.598714986Z,SPX   240621P05000000,B,34
2024-03-14T15:16:38.786760340Z,SPX   240315P05100000,S,50
2024-03-14T13:43:01.898694125Z,SPX   240315P05100000,B,50
2024-03-14T20:00:00.301263378Z,SPX   240315C04900000,S,10
2024-03-14T19:20:28.859471388Z,SPX   240315C04900000,B,10
2024-03-14T20:00:00.283531399Z,SPX   240315C04700000,S,10
2024-03-14T17:31:16.778829114Z,SPX   240315C04700000,B,10
2024-03-14T18:02:35.841174185Z,SPX   240315C04750000,S,50
2024-03-14T17:43:38.138413429Z,SPX   240315C04750000,B,50
2024-03-14T18:01:30.280167382Z,SPX   240419P04600000,S,50
2024-03-14T13:45:38.072999642Z,SPX   240419P04600000,B,50
2024-03-14T14:35:30.726352454Z,SPX   240419P05100000,S,50
2024-03-14T13:48:15.146064474Z,SPX   240419P05100000,B,50
2024-03-14T14:19:14.359294421Z,SPX   240419P04850000,S,1
2024-03-14T13:47:17.769368206Z,SPX   240419P04850000,B,1
2024-03-14T19:25:54.183597500Z,SPX   240517P04100000,S,50
2024-03-14T13:55:10.270677580Z,SPX   240517P04100000,B,50
2024-03-14T18:32:05.692676453Z,SPX   240419P04775000,S,50
2024-03-14T13:47:06.304028389Z,SPX   240419P04775000,B,50
2024-03-14T17:25:52.902858890Z,SPX   240517P04250000,S,50
2024-03-14T13:48:23.340502640Z,SPX   240517P04250000,B,50
2024-03-14T13:50:21.885836545Z,SPX   240517P04700000,S,50
2024-03-14T13:43:31.956091282Z,SPX   240517P04700000,B,50
2024-03-14T17:38:04.741482764Z,SPX   240517P04550000,S,50
2024-03-14T13:50:45.197989618Z,SPX   240517P04550000,B,50
2024-03-14T13:48:46.952224509Z,SPX   240621P05100000,S,20
2024-03-14T13:39:45.643593725Z,SPX   240621P05100000,B,20
2024-03-14T19:00:34.026458635Z,SPX   240621P04625000,S,50
2024-03-14T13:57:55.575179409Z,SPX   240621P04625000,B,50
2024-03-14T18:16:26.920810252Z,SPX   240621P05300000,S,14
2024-03-14T14:35:14.197810210Z,SPX   240621P05300000,B,14
2024-03-14T16:27:24.287334117Z,SPX   240621P05075000,S,22
2024-03-14T13:50:27.680562913Z,SPX   240621P05075000,B,22
2024-03-14T13:49:57.250969185Z,SPX   240719P05150000,S,16
2024-03-14T13:48:24.868764956Z,SPX   240719P05150000,B,16
2024-03-14T18:23:46.114802052Z,SPX   240719P05000000,S,50
2024-03-14T18:12:27.767035197Z,SPX   240719P05000000,B,50
2024-03-14T20:00:53.017083708Z,SPX   240719C05500000,S,50
2024-03-14T19:37:54.298482087Z,SPX   240719C05500000,B,50
2024-03-14T15:00:40.196138066Z,SPX   250117C05700000,S,50
2024-03-14T14:06:49.331918391Z,SPX   250117C05700000,B,50
2024-03-14T15:00:40.196133582Z,SPX   250117C05600000,S,50
2024-03-14T14:06:49.331918391Z,SPX   250117C05600000,B,50
2024-03-14T17:38:48.343573069Z,SPX   250117P05700000,S,20
2024-03-14T15:00:40.196138066Z,SPX   250117P05700000,B,20
2024-03-14T14:35:59.913176533Z,SPX   240419P04875000,S,50
2024-03-14T13:32:08.731258409Z,SPX   240419P04875000,B,50
2024-03-14T19:49:37.997200860Z,SPX   241115P04400000,S,50
2024-03-14T18:02:16.236640712Z,SPX   241115P04400000,B,50
2024-03-14T19:36:48.048148920Z,SPX   241115P03600000,S,50
2024-03-14T18:20:48.682277903Z,SPX   241115P03600000,B,50
2024-03-14T19:32:37.112529752Z,SPX   241115P05100000,S,46
2024-03-14T14:45:40.784261341Z,SPX   241115P05100000,B,46
2024-03-14T14:11:55.467724583Z,SPX   240419P05025000,S,50
2024-03-14T13:38:47.163839622Z,SPX   240419P05025000,B,50
2024-03-14T19:38:58.810317087Z,SPX   240315C05150000,S,50
2024-03-14T19:35:50.695728754Z,SPX   240315C05150000,B,50
2024-03-14T14:51:47.664985047Z,SPX   240517P05075000,S,50
2024-03-14T14:30:23.139569011Z,SPX   240517P05075000,B,50
2024-03-14T18:20:09.822911136Z,SPX   240419P05075000,S,50
2024-03-14T14:14:48.367954536Z,SPX   240419P05075000,B,50
2024-03-14T19:25:17.593804184Z,SPX   240517P04720000,S,50
2024-03-14T18:38:16.260929763Z,SPX   240517P04720000,B,50
2024-03-14T13:48:21.213125302Z,SPX   240419P05125000,S,50
2024-03-14T13:37:18.998297008Z,SPX   240419P05125000,B,50
2024-03-14T16:23:17.735514841Z,SPX   240419P04880000,S,50
2024-03-14T14:15:00.271790998Z,SPX   240419P04880000,B,50
2024-03-14T19:56:19.137872565Z,SPX   240517C05250000,S,50
2024-03-14T19:34:11.371883366Z,SPX   240517C05250000,B,50
2024-03-14T19:27:40.798468061Z,SPX   240419P05225000,S,30
2024-03-14T13:49:51.896479662Z,SPX   240419P05225000,B,30
2024-03-14T19:09:09.315431726Z,SPX   250321P05000000,S,50
2024-03-14T14:57:40.339909410Z,SPX   250321P05000000,B,50
2024-03-14T14:14:38.982156318Z,SPX   240419P05010000,S,50
2024-03-14T13:44:51.197250003Z,SPX   240419P05010000,B,50
2024-03-14T18:48:10.169074883Z,SPX   250321P04150000,S,50
2024-03-14T13:30:49.765194548Z,SPX   250321P04150000,B,50
2024-03-14T14:10:08.122874106Z,SPX   240517P05020000,S,50
2024-03-14T13:46:46.221145853Z,SPX   240517P05020000,B,50
2024-03-14T14:57:40.391652881Z,SPX   240517P04970000,S,46
2024-03-14T13:47:09.618450834Z,SPX   240517P04970000,B,46
2024-03-14T19:56:35.134449388Z,SPX   240419P05070000,S,50
2024-03-14T15:12:52.795763736Z,SPX   240419P05070000,B,50
2024-03-14T17:31:18.784001300Z,SPX   240621P04810000,S,50
2024-03-14T17:17:33.201589355Z,SPX   240621P04810000,B,50
2024-03-14T17:02:01.780665736Z,SPX   250117P05425000,S,50
2024-03-14T16:02:02.745368096Z,SPX   250117P05425000,B,50
2024-03-14T19:29:14.354308708Z,SPX   240621P04790000,S,50
2024-03-14T14:39:00.674480223Z,SPX   240621P04790000,B,50
2024-03-14T19:50:56.511912463Z,SPX   240621C05350000,S,28
2024-03-14T19:22:27.095370839Z,SPX   240621C05350000,B,28
2024-03-14T17:25:49.717457843Z,SPX   240621P04640000,S,50
2024-03-14T15:16:43.279755149Z,SPX   240621P04640000,B,50
2024-03-14T20:13:22.156752574Z,SPX   240315P05130000,S,25
2024-03-14T13:30:03.424521773Z,SPX   240315P05130000,B,25
2024-03-14T19:38:20.824855708Z,SPX   240315C05120000,S,20
2024-03-14T19:35:45.591370480Z,SPX   240315C05120000,B,20
2024-03-14T19:38:37.778873402Z,SPX   240315C05140000,S,22
2024-03-14T19:35:45.535091845Z,SPX   240315C05140000,B,22
2024-03-14T19:49:06.416241943Z,SPX   240719P05030000,S,50
2024-03-14T14:16:12.488951127Z,SPX   240719P05030000,B,50
2024-03-14T14:40:56.854428894Z,SPX   240719P04980000,S,50
2024-03-14T14:32:23.339332246Z,SPX   240719P04980000,B,50
2024-03-14T16:21:50.936143674Z,SPX   240719P05020000,S,50
2024-03-14T14:17:36.436284213Z,SPX   240719P05020000,B,50
2024-03-14T19:09:50.609095829Z,SPX   240315P05220000,S,50
2024-03-14T17:44:37.302510751Z,SPX   240315P05220000,B,50
2024-03-14T19:59:27.361816915Z,SPX   240621C05425000,S,50
2024-03-14T17:33:47.396829497Z,SPX   240621C05425000,B,50
2024-03-14T13:43:37.524164130Z,SPX   240315P05160000,S,50
2024-03-14T13:37:49.130613381Z,SPX   240315P05160000,B,50
2024-03-14T20:04:41.124716298Z,SPX   240621P05220000,S,40
2024-03-14T14:32:56.659976735Z,SPX   240621P05220000,B,40
2024-03-14T19:38:09.113256300Z,SPX   240315C05135000,S,18
2024-03-14T19:36:57.071654919Z,SPX   240315C05135000,B,18
2024-03-14T13:48:30.439373972Z,SPX   240621P05240000,S,42
2024-03-14T13:40:35.965125732Z,SPX   240621P05240000,B,42
2024-03-14T19:54:42.841709539Z,SPX   240419C05135000,S,50
2024-03-14T17:36:27.107049548Z,SPX   240419C05135000,B,50
2024-03-14T19:56:45.624651960Z,SPX   240419P05065000,S,50
2024-03-14T15:12:52.795768257Z,SPX   240419P05065000,B,50
2024-03-14T17:56:41.847058069Z,SPX   240419P05145000,S,44
2024-03-14T16:37:25.163374611Z,SPX   240419P05145000,B,44
2024-03-14T19:49:50.357112224Z,SPX   240517C05115000,S,30
2024-03-14T19:34:34.010324244Z,SPX   240517C05115000,B,30
2024-03-14T20:11:04.610919477Z,SPX   240419C05185000,S,50
2024-03-14T17:08:56.273571863Z,SPX   240419C05185000,B,50
2024-03-14T16:59:18.592741058Z,SPX   240621P04805000,S,50
2024-03-14T15:41:15.416362892Z,SPX   240621P04805000,B,50
2024-03-14T13:46:46.797802382Z,SPX   240315P05185000,S,27
2024-03-14T13:38:27.395600182Z,SPX   240315P05185000,B,27
2024-03-14T19:56:33.142844024Z,SPX   240621C05440000,S,50
2024-03-14T19:43:34.001645259Z,SPX   240621C05440000,B,50
2024-03-14T14:31:00.489837086Z,SPX   240315P05205000,S,50
2024-03-14T13:30:03.664007073Z,SPX   240315P05205000,B,50
2024-03-14T19:07:57.302412891Z,SPX   240621P05305000,S,12
2024-03-14T14:51:16.496813513Z,SPX   240621P05305000,B,12
2024-03-14T16:49:59.189778531Z,SPX   241220P03600000,S,50
2024-03-14T13:33:14.285655198Z,SPX   241220P03600000,B,50
2024-03-14T18:58:12.033926906Z,SPX   241220P05600000,S,36
2024-03-14T16:53:24.555593849Z,SPX   241220P05600000,B,36
2024-03-14T19:22:00.304057738Z,SPX   241220P04200000,S,50
2024-03-14T18:43:25.830769146Z,SPX   241220P04200000,B,50
2024-03-14T16:54:42.352565269Z,SPX   241220P05300000,S,50
2024-03-14T16:00:19.753554467Z,SPX   241220P05300000,B,50
2024-03-14T15:56:10.112872890Z,SPX   241220P05000000,S,38
2024-03-14T15:13:30.531600840Z,SPX   241220P05000000,B,38
2024-03-14T17:58:37.995914923Z,SPX   241220P04700000,S,20
2024-03-14T14:35:33.318241302Z,SPX   241220P04700000,B,20
2024-03-14T19:22:28.049289280Z,SPX   241220P04050000,S,50
2024-03-14T14:22:35.553607234Z,SPX   241220P04050000,B,50
2024-03-14T19:24:58.841090938Z,SPX   241220P03650000,S,50
2024-03-14T14:09:40.683717290Z,SPX   241220P03650000,B,50
2024-03-14T19:48:49.221553518Z,SPX   240920P04400000,S,50
2024-03-14T14:47:21.134575640Z,SPX   240920P04400000,B,50
2024-03-14T19:12:02.394312882Z,SPX   250620P04900000,S,22
2024-03-14T14:19:39.802057830Z,SPX   250620P04900000,B,22
2024-03-14T19:30:48.383332124Z,SPX   240920P05025000,S,1
2024-03-14T18:14:53.469909547Z,SPX   240920P05025000,B,1
2024-03-14T16:49:22.050346523Z,SPX   240920P05200000,S,50
2024-03-14T16:00:03.598641577Z,SPX   240920P05200000,B,50
2024-03-14T18:08:50.017335637Z,SPX   240920P04825000,S,50
2024-03-14T13:37:59.569427366Z,SPX   240920P04825000,B,50
2024-03-14T15:58:03.311527063Z,SPX   240920P04700000,S,50
2024-03-14T14:37:40.359720098Z,SPX   240920P04700000,B,50
